filename,duration,totalBusyTime
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_5.txt,466,14085
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_1.txt,464,10875
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_2.txt,448,9862
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_3.txt,449,10075
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_4.txt,464,10997
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_5.txt,461,10832
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_1.txt,434,8188
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_2.txt,411,8231
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_3.txt,431,8446
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_4.txt,401,8076
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_5.txt,415,8496
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_1.txt,404,5588
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_2.txt,409,6000
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_3.txt,437,6365
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_4.txt,395,6139
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_5.txt,442,6344
.\TestInstances\c1\exp1_200_200_10_1.txt,196,1821
.\TestInstances\c1\exp1_200_200_10_2.txt,202,1673
.\TestInstances\c1\exp1_200_200_10_3.txt,207,1720
.\TestInstances\c1\exp1_200_200_10_4.txt,194,1804
.\TestInstances\c1\exp1_200_200_10_5.txt,204,1774
.\TestInstances\c1\exp1_200_200_20_1.txt,227,3081
.\TestInstances\c1\exp1_200_200_20_2.txt,271,2905
.\TestInstances\c1\exp1_200_200_20_3.txt,239,2457
.\TestInstances\c1\exp1_200_200_20_4.txt,230,2684
.\TestInstances\c1\exp1_200_200_20_5.txt,224,2703
.\TestInstances\c1\exp1_200_200_40_1.txt,293,5088
.\TestInstances\c1\exp1_200_200_40_2.txt,260,4792
.\TestInstances\c1\exp1_200_200_40_3.txt,303,5102
.\TestInstances\c1\exp1_200_200_40_4.txt,285,5493
.\TestInstances\c1\exp1_200_200_40_5.txt,274,4874
.\TestInstances\c1\exp1_200_200_5_1.txt,190,1129
.\TestInstances\c1\exp1_200_200_5_2.txt,181,1047
.\TestInstances\c1\exp1_200_200_5_3.txt,236,1119
.\TestInstances\c1\exp1_200_200_5_4.txt,178,1194
.\TestInstances\c1\exp1_200_200_5_5.txt,203,1060
.\TestInstances\c1\exp1_200_200_80_1.txt,402,11160
.\TestInstances\c1\exp1_200_200_80_2.txt,366,10819
.\TestInstances\c1\exp1_200_200_80_3.txt,360,10861
.\TestInstances\c1\exp1_200_200_80_4.txt,403,10090
.\TestInstances\c1\exp1_200_200_80_5.txt,380,12243
.\TestInstances\c1\exp1_400_400_10_1.txt,345,3748
.\TestInstances\c1\exp1_400_400_10_2.txt,326,4171
.\TestInstances\c1\exp1_400_400_10_3.txt,337,3929
.\TestInstances\c1\exp1_400_400_10_4.txt,340,3829
.\TestInstances\c1\exp1_400_400_10_5.txt,354,3534
.\TestInstances\c1\exp1_400_400_20_1.txt,372,6083
.\TestInstances\c1\exp1_400_400_20_2.txt,401,6304
.\TestInstances\c1\exp1_400_400_20_3.txt,365,5805
.\TestInstances\c1\exp1_400_400_20_4.txt,382,6339
.\TestInstances\c1\exp1_400_400_20_5.txt,377,6697
.\TestInstances\c1\exp1_400_400_40_1.txt,469,10855
