filename,duration,totalBusyTime
.\TestInstances\c1\exp1_200_200_80_3.txt,114,1675
.\TestInstances\c1\exp1_200_200_80_4.txt,113,1533
.\TestInstances\c1\exp1_200_200_80_5.txt,111,1511
.\TestInstances\c1\exp1_400_400_10_1.txt,82,579
.\TestInstances\c1\exp1_400_400_10_2.txt,70,424
.\TestInstances\c1\exp1_400_400_10_3.txt,75,468
.\TestInstances\c1\exp1_400_400_10_4.txt,90,507
.\TestInstances\c1\exp1_400_400_10_5.txt,81,510
.\TestInstances\c1\exp1_400_400_20_1.txt,97,741
.\TestInstances\c1\exp1_400_400_20_2.txt,91,633
.\TestInstances\c1\exp1_400_400_20_3.txt,78,450
.\TestInstances\c1\exp1_400_400_20_4.txt,87,637
.\TestInstances\c1\exp1_400_400_20_5.txt,96,685
.\TestInstances\c1\exp1_400_400_40_1.txt,126,1414
.\TestInstances\c1\exp1_400_400_40_2.txt,120,1014
.\TestInstances\c1\exp1_400_400_40_3.txt,126,1368
.\TestInstances\c1\exp1_400_400_40_4.txt,128,1557
.\TestInstances\c1\exp1_400_400_40_5.txt,118,1360
.\TestInstances\c1\exp1_400_400_5_1.txt,71,596
.\TestInstances\c1\exp1_400_400_5_2.txt,71,417
.\TestInstances\c1\exp1_400_400_5_3.txt,68,408
.\TestInstances\c1\exp1_400_400_5_4.txt,77,845
.\TestInstances\c1\exp1_400_400_5_5.txt,67,412
.\TestInstances\c1\exp1_400_400_80_1.txt,225,3676
.\TestInstances\c1\exp1_400_400_80_2.txt,177,2461
.\TestInstances\c1\exp1_400_400_80_3.txt,162,1952
.\TestInstances\c1\exp1_400_400_80_4.txt,156,1906
.\TestInstances\c1\exp1_400_400_80_5.txt,176,2475
.\TestInstances\c1\exp1_600_600_10_1.txt,102,658
.\TestInstances\c1\exp1_600_600_10_2.txt,93,632
.\TestInstances\c1\exp1_600_600_10_3.txt,101,668
.\TestInstances\c1\exp1_600_600_10_4.txt,113,765
.\TestInstances\c1\exp1_600_600_10_5.txt,112,669
.\TestInstances\c1\exp1_600_600_20_1.txt,121,882
.\TestInstances\c1\exp1_600_600_20_2.txt,137,1397
.\TestInstances\c1\exp1_600_600_20_3.txt,135,886
.\TestInstances\c1\exp1_600_600_20_4.txt,116,731
.\TestInstances\c1\exp1_600_600_20_5.txt,137,830
.\TestInstances\c1\exp1_600_600_40_1.txt,150,1554
.\TestInstances\c1\exp1_600_600_40_2.txt,146,1602
.\TestInstances\c1\exp1_600_600_40_3.txt,158,1648
.\TestInstances\c1\exp1_600_600_40_4.txt,158,1684
.\TestInstances\c1\exp1_600_600_40_5.txt,146,1556
.\TestInstances\c1\exp1_600_600_5_1.txt,111,729
.\TestInstances\c1\exp1_600_600_5_2.txt,95,617
.\TestInstances\c1\exp1_600_600_5_3.txt,110,623
.\TestInstances\c1\exp1_600_600_5_4.txt,97,608
.\TestInstances\c1\exp1_600_600_5_5.txt,99,631
.\TestInstances\c1\exp1_600_600_80_1.txt,204,2546
.\TestInstances\c1\exp1_600_600_80_2.txt,198,2430
.\TestInstances\c1\exp1_600_600_80_3.txt,189,2279
.\TestInstances\c1\exp1_600_600_80_4.txt,177,2203
.\TestInstances\c1\exp1_600_600_80_5.txt,208,2452
.\TestInstances\c2\exp2_1200_1200_10_1.txt,193,1308
.\TestInstances\c2\exp2_1200_1200_10_2.txt,179,1235
.\TestInstances\c2\exp2_1200_1200_10_3.txt,182,1290
.\TestInstances\c2\exp2_1200_1200_10_4.txt,180,1241
.\TestInstances\c2\exp2_1200_1200_10_5.txt,187,1270
.\TestInstances\c2\exp2_1200_1200_20_1.txt,217,1483
.\TestInstances\c2\exp2_1200_1200_20_2.txt,194,2230
.\TestInstances\c2\exp2_1200_1200_20_3.txt,194,2393
.\TestInstances\c2\exp2_1200_1200_20_4.txt,266,1903
.\TestInstances\c2\exp2_1200_1200_20_5.txt,220,2218
.\TestInstances\c2\exp2_1200_1200_5_1.txt,209,1815
.\TestInstances\c2\exp2_1200_1200_5_2.txt,202,1345
