filename,duration,totalBusyTime
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_5.txt,193,13938
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_1.txt,189,10869
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_2.txt,191,9814
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_3.txt,189,10072
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_4.txt,185,10999
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_5.txt,193,10830
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_1.txt,183,8145
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_2.txt,174,8079
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_3.txt,176,8375
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_4.txt,178,8031
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_5.txt,180,8450
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_1.txt,187,5569
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_2.txt,184,6000
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_3.txt,182,6346
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_4.txt,177,6132
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_5.txt,173,6336
.\TestInstances\c1\exp1_200_200_10_1.txt,106,1717
.\TestInstances\c1\exp1_200_200_10_2.txt,109,1624
.\TestInstances\c1\exp1_200_200_10_3.txt,117,1648
.\TestInstances\c1\exp1_200_200_10_4.txt,100,1688
.\TestInstances\c1\exp1_200_200_10_5.txt,127,1704
.\TestInstances\c1\exp1_200_200_20_1.txt,113,2947
.\TestInstances\c1\exp1_200_200_20_2.txt,100,2762
.\TestInstances\c1\exp1_200_200_20_3.txt,122,2375
.\TestInstances\c1\exp1_200_200_20_4.txt,117,2557
.\TestInstances\c1\exp1_200_200_20_5.txt,118,2616
.\TestInstances\c1\exp1_200_200_40_1.txt,136,4748
.\TestInstances\c1\exp1_200_200_40_2.txt,128,4381
.\TestInstances\c1\exp1_200_200_40_3.txt,140,4784
.\TestInstances\c1\exp1_200_200_40_4.txt,144,5257
.\TestInstances\c1\exp1_200_200_40_5.txt,139,4698
.\TestInstances\c1\exp1_200_200_5_1.txt,103,1081
.\TestInstances\c1\exp1_200_200_5_2.txt,104,1016
.\TestInstances\c1\exp1_200_200_5_3.txt,108,1074
.\TestInstances\c1\exp1_200_200_5_4.txt,101,1089
.\TestInstances\c1\exp1_200_200_5_5.txt,110,1006
.\TestInstances\c1\exp1_200_200_80_1.txt,153,9911
.\TestInstances\c1\exp1_200_200_80_2.txt,160,9971
.\TestInstances\c1\exp1_200_200_80_3.txt,163,9664
.\TestInstances\c1\exp1_200_200_80_4.txt,158,8764
.\TestInstances\c1\exp1_200_200_80_5.txt,161,10405
.\TestInstances\c1\exp1_400_400_10_1.txt,160,3646
.\TestInstances\c1\exp1_400_400_10_2.txt,152,4084
.\TestInstances\c1\exp1_400_400_10_3.txt,153,3868
.\TestInstances\c1\exp1_400_400_10_4.txt,163,3777
.\TestInstances\c1\exp1_400_400_10_5.txt,171,3433
.\TestInstances\c1\exp1_400_400_20_1.txt,173,5931
.\TestInstances\c1\exp1_400_400_20_2.txt,163,5925
.\TestInstances\c1\exp1_400_400_20_3.txt,161,5694
.\TestInstances\c1\exp1_400_400_20_4.txt,163,6143
.\TestInstances\c1\exp1_400_400_20_5.txt,169,6507
.\TestInstances\c1\exp1_400_400_40_1.txt,195,10547
.\TestInstances\c1\exp1_400_400_40_2.txt,201,11907
.\TestInstances\c1\exp1_400_400_40_3.txt,185,10220
.\TestInstances\c1\exp1_400_400_40_4.txt,186,11147
.\TestInstances\c1\exp1_400_400_40_5.txt,193,11251
.\TestInstances\c1\exp1_400_400_5_1.txt,164,2441
.\TestInstances\c1\exp1_400_400_5_2.txt,171,2337
.\TestInstances\c1\exp1_400_400_5_3.txt,167,2299
.\TestInstances\c1\exp1_400_400_5_4.txt,171,2395
.\TestInstances\c1\exp1_400_400_5_5.txt,165,2303
.\TestInstances\c1\exp1_400_400_80_1.txt,223,19815
.\TestInstances\c1\exp1_400_400_80_2.txt,247,21302
.\TestInstances\c1\exp1_400_400_80_3.txt,215,18570
.\TestInstances\c1\exp1_400_400_80_4.txt,219,19226
.\TestInstances\c1\exp1_400_400_80_5.txt,226,19438
.\TestInstances\c1\exp1_600_600_10_1.txt,202,5917
.\TestInstances\c1\exp1_600_600_10_2.txt,210,5176
.\TestInstances\c1\exp1_600_600_10_3.txt,188,5700
.\TestInstances\c1\exp1_600_600_10_4.txt,214,6383
.\TestInstances\c1\exp1_600_600_10_5.txt,208,5573
.\TestInstances\c1\exp1_600_600_20_1.txt,202,9671
.\TestInstances\c1\exp1_600_600_20_2.txt,220,8747
.\TestInstances\c1\exp1_600_600_20_3.txt,194,9183
.\TestInstances\c1\exp1_600_600_20_4.txt,209,8872
.\TestInstances\c1\exp1_600_600_20_5.txt,201,9158
.\TestInstances\c1\exp1_600_600_40_1.txt,243,16482
.\TestInstances\c1\exp1_600_600_40_2.txt,230,16799
.\TestInstances\c1\exp1_600_600_40_3.txt,246,16222
.\TestInstances\c1\exp1_600_600_40_4.txt,224,15927
.\TestInstances\c1\exp1_600_600_40_5.txt,240,15391
.\TestInstances\c1\exp1_600_600_5_1.txt,249,3912
.\TestInstances\c1\exp1_600_600_5_2.txt,257,3470
.\TestInstances\c1\exp1_600_600_5_3.txt,235,3779
.\TestInstances\c1\exp1_600_600_5_4.txt,246,3692
.\TestInstances\c1\exp1_600_600_5_5.txt,244,3819
.\TestInstances\c1\exp1_600_600_80_1.txt,286,30064
.\TestInstances\c1\exp1_600_600_80_2.txt,284,28826
.\TestInstances\c1\exp1_600_600_80_3.txt,286,29407
.\TestInstances\c1\exp1_600_600_80_4.txt,272,28321
.\TestInstances\c1\exp1_600_600_80_5.txt,286,31045
.\TestInstances\c2\exp2_1200_1200_10_1.txt,381,11707
.\TestInstances\c2\exp2_1200_1200_10_2.txt,425,11963
.\TestInstances\c2\exp2_1200_1200_10_3.txt,366,11225
.\TestInstances\c2\exp2_1200_1200_10_4.txt,413,12567
.\TestInstances\c2\exp2_1200_1200_10_5.txt,423,12574
.\TestInstances\c2\exp2_1200_1200_20_1.txt,333,19631
.\TestInstances\c2\exp2_1200_1200_20_2.txt,359,18895
.\TestInstances\c2\exp2_1200_1200_20_3.txt,360,19567
.\TestInstances\c2\exp2_1200_1200_20_4.txt,314,20285
.\TestInstances\c2\exp2_1200_1200_20_5.txt,323,18897
.\TestInstances\c2\exp2_1200_1200_5_1.txt,537,7637
.\TestInstances\c2\exp2_1200_1200_5_2.txt,544,7469
.\TestInstances\c2\exp2_1200_1200_5_3.txt,527,7803
.\TestInstances\c2\exp2_1200_1200_5_4.txt,490,8029
.\TestInstances\c2\exp2_1200_1200_5_5.txt,542,7785
.\TestInstances\c2\exp2_1600_1600_10_1.txt,515,17317
.\TestInstances\c2\exp2_1600_1600_10_2.txt,530,17039
.\TestInstances\c2\exp2_1600_1600_10_3.txt,571,16333
.\TestInstances\c2\exp2_1600_1600_10_4.txt,570,16099
.\TestInstances\c2\exp2_1600_1600_10_5.txt,548,19592
.\TestInstances\c2\exp2_1600_1600_20_1.txt,407,24288
.\TestInstances\c2\exp2_1600_1600_20_2.txt,399,25181
.\TestInstances\c2\exp2_1600_1600_20_3.txt,412,28656
.\TestInstances\c2\exp2_1600_1600_20_4.txt,412,27261
.\TestInstances\c2\exp2_1600_1600_20_5.txt,418,26272
.\TestInstances\c2\exp2_1600_1600_5_1.txt,776,10351
.\TestInstances\c2\exp2_1600_1600_5_2.txt,666,11738
.\TestInstances\c2\exp2_1600_1600_5_3.txt,784,10985
.\TestInstances\c2\exp2_1600_1600_5_4.txt,807,10831
.\TestInstances\c2\exp2_1600_1600_5_5.txt,860,11541
.\TestInstances\c2\exp2_2000_2000_10_1.txt,615,21607
.\TestInstances\c2\exp2_2000_2000_10_2.txt,699,19407
.\TestInstances\c2\exp2_2000_2000_10_3.txt,639,21440
.\TestInstances\c2\exp2_2000_2000_10_4.txt,652,20435
.\TestInstances\c2\exp2_2000_2000_10_5.txt,554,20875
.\TestInstances\c2\exp2_2000_2000_20_1.txt,528,34636
.\TestInstances\c2\exp2_2000_2000_20_2.txt,505,35155
.\TestInstances\c2\exp2_2000_2000_20_3.txt,471,35506
.\TestInstances\c2\exp2_2000_2000_20_4.txt,468,36535
.\TestInstances\c2\exp2_2000_2000_20_5.txt,571,32556
.\TestInstances\c2\exp2_2000_2000_5_1.txt,1114,14232
.\TestInstances\c2\exp2_2000_2000_5_2.txt,1112,14365
.\TestInstances\c2\exp2_2000_2000_5_3.txt,1085,14339
.\TestInstances\c2\exp2_2000_2000_5_4.txt,1140,13954
.\TestInstances\c2\exp2_2000_2000_5_5.txt,1077,13521
.\TestInstances\c2\exp2_2400_2400_10_1.txt,798,25980
.\TestInstances\c2\exp2_2400_2400_10_2.txt,986,25421
.\TestInstances\c2\exp2_2400_2400_10_3.txt,795,25814
.\TestInstances\c2\exp2_2400_2400_10_4.txt,912,25318
.\TestInstances\c2\exp2_2400_2400_10_5.txt,1035,26248
.\TestInstances\c2\exp2_2400_2400_20_1.txt,662,40748
.\TestInstances\c2\exp2_2400_2400_20_2.txt,587,38931
.\TestInstances\c2\exp2_2400_2400_20_3.txt,585,41161
.\TestInstances\c2\exp2_2400_2400_20_4.txt,619,40693
.\TestInstances\c2\exp2_2400_2400_20_5.txt,590,40176
.\TestInstances\c2\exp2_2400_2400_5_1.txt,1548,15962
.\TestInstances\c2\exp2_2400_2400_5_2.txt,1366,16552
.\TestInstances\c2\exp2_2400_2400_5_3.txt,1499,17663
.\TestInstances\c2\exp2_2400_2400_5_4.txt,1465,18382
.\TestInstances\c2\exp2_2400_2400_5_5.txt,1527,16727
.\TestInstances\c2\exp2_800_800_10_1.txt,261,7410
.\TestInstances\c2\exp2_800_800_10_2.txt,256,8270
.\TestInstances\c2\exp2_800_800_10_3.txt,276,7228
.\TestInstances\c2\exp2_800_800_10_4.txt,258,7588
.\TestInstances\c2\exp2_800_800_10_5.txt,262,8788
.\TestInstances\c2\exp2_800_800_20_1.txt,249,13707
.\TestInstances\c2\exp2_800_800_20_2.txt,237,12807
.\TestInstances\c2\exp2_800_800_20_3.txt,270,13865
.\TestInstances\c2\exp2_800_800_20_4.txt,247,13135
.\TestInstances\c2\exp2_800_800_20_5.txt,251,12716
.\TestInstances\c2\exp2_800_800_5_1.txt,316,5176
.\TestInstances\c2\exp2_800_800_5_2.txt,319,5392
.\TestInstances\c2\exp2_800_800_5_3.txt,300,4723
.\TestInstances\c2\exp2_800_800_5_4.txt,295,5339
.\TestInstances\c2\exp2_800_800_5_5.txt,336,4820
.\TestInstances\c3\exp2_1000_1000_40_1.txt,305,27559
.\TestInstances\c3\exp2_1000_1000_40_2.txt,300,27603
.\TestInstances\c3\exp2_1000_1000_40_3.txt,317,28346
.\TestInstances\c3\exp2_1000_1000_40_4.txt,311,28036
.\TestInstances\c3\exp2_1000_1000_40_5.txt,310,27399
.\TestInstances\c3\exp2_1000_1000_80_1.txt,368,50653
.\TestInstances\c3\exp2_1000_1000_80_2.txt,385,53640
.\TestInstances\c3\exp2_1000_1000_80_3.txt,375,52449
.\TestInstances\c3\exp2_1000_1000_80_4.txt,346,48349
.\TestInstances\c3\exp2_1000_1000_80_5.txt,367,51749
.\TestInstances\c3\exp2_800_800_40_1.txt,265,20477
.\TestInstances\c3\exp2_800_800_40_2.txt,272,21996
.\TestInstances\c3\exp2_800_800_40_3.txt,268,21783
.\TestInstances\c3\exp2_800_800_40_4.txt,274,22020
.\TestInstances\c3\exp2_800_800_40_5.txt,271,21124
.\TestInstances\c3\exp2_800_800_80_1.txt,322,42661
.\TestInstances\c3\exp2_800_800_80_2.txt,329,40857
.\TestInstances\c3\exp2_800_800_80_3.txt,319,39911
.\TestInstances\c3\exp2_800_800_80_4.txt,333,43374
.\TestInstances\c3\exp2_800_800_80_5.txt,338,40291
.\TestInstances\c3\exp2_900_900_40_1.txt,288,26495
.\TestInstances\c3\exp2_900_900_40_2.txt,293,24824
.\TestInstances\c3\exp2_900_900_40_3.txt,290,25595
.\TestInstances\c3\exp2_900_900_40_4.txt,299,24899
.\TestInstances\c3\exp2_900_900_40_5.txt,291,24149
.\TestInstances\c3\exp2_900_900_80_1.txt,341,45164
.\TestInstances\c3\exp2_900_900_80_2.txt,332,44462
.\TestInstances\c3\exp2_900_900_80_3.txt,355,44583
.\TestInstances\c3\exp2_900_900_80_4.txt,356,45111
.\TestInstances\c3\exp2_900_900_80_5.txt,352,45662
.\TestInstances\d1\1000_24_1.txt,303,469125
.\TestInstances\d1\1000_24_10.txt,290,327333
.\TestInstances\d1\1000_24_2.txt,292,335308
.\TestInstances\d1\1000_24_3.txt,297,312714
.\TestInstances\d1\1000_24_4.txt,307,352911
.\TestInstances\d1\1000_24_5.txt,281,308368
.\TestInstances\d1\1000_24_6.txt,288,389836
.\TestInstances\d1\1000_24_7.txt,286,352113
.\TestInstances\d1\1000_24_8.txt,253,361367
.\TestInstances\d1\1000_24_9.txt,311,357780
.\TestInstances\d1\1000_2_1.txt,368,872726
.\TestInstances\d1\1000_2_10.txt,293,868449
.\TestInstances\d1\1000_2_2.txt,293,906124
.\TestInstances\d1\1000_2_3.txt,268,897087
.\TestInstances\d1\1000_2_4.txt,291,866862
.\TestInstances\d1\1000_2_5.txt,275,889309
.\TestInstances\d1\1000_2_6.txt,298,885602
.\TestInstances\d1\1000_2_7.txt,293,962760
.\TestInstances\d1\1000_2_8.txt,274,889170
.\TestInstances\d1\1000_2_9.txt,280,821615
.\TestInstances\d1\1000_4_1.txt,293,684165
.\TestInstances\d1\1000_4_10.txt,282,689948
.\TestInstances\d1\1000_4_2.txt,291,715115
.\TestInstances\d1\1000_4_3.txt,297,607087
.\TestInstances\d1\1000_4_4.txt,294,739597
.\TestInstances\d1\1000_4_5.txt,290,656471
.\TestInstances\d1\1000_4_6.txt,313,616862
.\TestInstances\d1\1000_4_7.txt,293,776457
.\TestInstances\d1\1000_4_8.txt,280,637973
.\TestInstances\d1\1000_4_9.txt,294,561985
.\TestInstances\d1\1000_8_1.txt,273,784075
.\TestInstances\d1\1000_8_10.txt,267,684717
.\TestInstances\d1\1000_8_2.txt,260,661841
.\TestInstances\d1\1000_8_3.txt,273,590301
.\TestInstances\d1\1000_8_4.txt,279,630444
.\TestInstances\d1\1000_8_5.txt,303,610120
.\TestInstances\d1\1000_8_6.txt,274,607394
.\TestInstances\d1\1000_8_7.txt,266,625237
.\TestInstances\d1\1000_8_8.txt,259,718627
.\TestInstances\d1\1000_8_9.txt,276,659381
.\TestInstances\d1\1000_inf_1.txt,269,204141
