filename,duration,totalBusyTime
.\TestInstances\a2\n1000 t1000 LonLr\cap100_n1000_t1000_LonLr_1.txt,431,28723
.\TestInstances\a2\n1000 t1000 LonLr\cap100_n1000_t1000_LonLr_2.txt,346,31304
.\TestInstances\a2\n1000 t1000 LonLr\cap100_n1000_t1000_LonLr_3.txt,294,29890
.\TestInstances\a2\n1000 t1000 LonLr\cap100_n1000_t1000_LonLr_4.txt,297,29482
.\TestInstances\a2\n1000 t1000 LonLr\cap100_n1000_t1000_LonLr_5.txt,285,29792
.\TestInstances\a2\n1000 t1000 LonSm\cap100_n1000_t1000_LonSm_1.txt,284,20422
.\TestInstances\a2\n1000 t1000 LonSm\cap100_n1000_t1000_LonSm_2.txt,255,20798
.\TestInstances\a2\n1000 t1000 LonSm\cap100_n1000_t1000_LonSm_3.txt,258,20970
.\TestInstances\a2\n1000 t1000 LonSm\cap100_n1000_t1000_LonSm_4.txt,267,19951
.\TestInstances\a2\n1000 t1000 LonSm\cap100_n1000_t1000_LonSm_5.txt,256,20188
.\TestInstances\a2\n1000 t1000 ShLr\cap100_n1000_t1000_ShLr_1.txt,244,17888
.\TestInstances\a2\n1000 t1000 ShLr\cap100_n1000_t1000_ShLr_2.txt,242,17252
.\TestInstances\a2\n1000 t1000 ShLr\cap100_n1000_t1000_ShLr_3.txt,257,17337
.\TestInstances\a2\n1000 t1000 ShLr\cap100_n1000_t1000_ShLr_4.txt,258,18468
.\TestInstances\a2\n1000 t1000 ShLr\cap100_n1000_t1000_ShLr_5.txt,249,18350
.\TestInstances\a2\n1000 t1000 ShSm\cap100_n1000_t1000_ShSm_1.txt,228,12638
.\TestInstances\a2\n1000 t1000 ShSm\cap100_n1000_t1000_ShSm_2.txt,234,11877
.\TestInstances\a2\n1000 t1000 ShSm\cap100_n1000_t1000_ShSm_3.txt,245,13605
.\TestInstances\a2\n1000 t1000 ShSm\cap100_n1000_t1000_ShSm_4.txt,223,12162
.\TestInstances\a2\n1000 t1000 ShSm\cap100_n1000_t1000_ShSm_5.txt,221,11842
.\TestInstances\a2\n1000 t1200 LonLr\cap100_n1000_t1200_LonLr_1.txt,275,30185
.\TestInstances\a2\n1000 t1200 LonLr\cap100_n1000_t1200_LonLr_2.txt,270,31468
.\TestInstances\a2\n1000 t1200 LonLr\cap100_n1000_t1200_LonLr_3.txt,273,29788
.\TestInstances\a2\n1000 t1200 LonLr\cap100_n1000_t1200_LonLr_4.txt,268,29561
.\TestInstances\a2\n1000 t1200 LonLr\cap100_n1000_t1200_LonLr_5.txt,276,31437
.\TestInstances\a2\n1000 t1200 LonSm\cap100_n1000_t1200_LonSm_1.txt,241,21635
.\TestInstances\a2\n1000 t1200 LonSm\cap100_n1000_t1200_LonSm_2.txt,243,20892
.\TestInstances\a2\n1000 t1200 LonSm\cap100_n1000_t1200_LonSm_3.txt,244,22541
.\TestInstances\a2\n1000 t1200 LonSm\cap100_n1000_t1200_LonSm_4.txt,248,20751
.\TestInstances\a2\n1000 t1200 LonSm\cap100_n1000_t1200_LonSm_5.txt,265,22532
.\TestInstances\a2\n1000 t1200 ShLr\cap100_n1000_t1200_ShLr_1.txt,235,17357
.\TestInstances\a2\n1000 t1200 ShLr\cap100_n1000_t1200_ShLr_2.txt,254,18404
.\TestInstances\a2\n1000 t1200 ShLr\cap100_n1000_t1200_ShLr_3.txt,241,18260
.\TestInstances\a2\n1000 t1200 ShLr\cap100_n1000_t1200_ShLr_4.txt,229,18352
.\TestInstances\a2\n1000 t1200 ShLr\cap100_n1000_t1200_ShLr_5.txt,235,17568
.\TestInstances\a2\n1000 t1200 ShSm\cap100_n1000_t1200_ShSm_1.txt,223,13459
.\TestInstances\a2\n1000 t1200 ShSm\cap100_n1000_t1200_ShSm_2.txt,221,12489
.\TestInstances\a2\n1000 t1200 ShSm\cap100_n1000_t1200_ShSm_3.txt,230,13014
.\TestInstances\a2\n1000 t1200 ShSm\cap100_n1000_t1200_ShSm_4.txt,222,12480
.\TestInstances\a2\n1000 t1200 ShSm\cap100_n1000_t1200_ShSm_5.txt,226,13317
.\TestInstances\a2\n500 t500 LonLr\cap100_n500_t500_LonLr_1.txt,216,13629
.\TestInstances\a2\n500 t500 LonLr\cap100_n500_t500_LonLr_2.txt,193,13682
.\TestInstances\a2\n500 t500 LonLr\cap100_n500_t500_LonLr_3.txt,196,13810
.\TestInstances\a2\n500 t500 LonLr\cap100_n500_t500_LonLr_4.txt,202,14157
.\TestInstances\a2\n500 t500 LonLr\cap100_n500_t500_LonLr_5.txt,198,13677
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_1.txt,181,9844
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_2.txt,179,10056
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_3.txt,180,9866
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_4.txt,191,10331
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_5.txt,181,10408
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_1.txt,173,8057
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_2.txt,168,8078
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_3.txt,168,7878
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_4.txt,180,8181
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_5.txt,175,8102
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_1.txt,171,6086
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_2.txt,156,5451
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_3.txt,157,5834
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_4.txt,167,5965
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_5.txt,158,5636
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_1.txt,188,15257
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_2.txt,193,14502
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_3.txt,192,14581
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_4.txt,183,14026
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_5.txt,188,13945
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_1.txt,175,10875
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_2.txt,170,9844
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_3.txt,174,10072
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_4.txt,169,10977
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_5.txt,173,10822
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_1.txt,169,8092
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_2.txt,161,8074
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_3.txt,160,8378
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_4.txt,161,7955
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_5.txt,158,8455
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_1.txt,156,5561
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_2.txt,149,6000
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_3.txt,155,6331
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_4.txt,152,6139
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_5.txt,153,6339
.\TestInstances\c1\exp1_200_200_10_1.txt,96,1670
.\TestInstances\c1\exp1_200_200_10_2.txt,88,1615
.\TestInstances\c1\exp1_200_200_10_3.txt,88,1675
.\TestInstances\c1\exp1_200_200_10_4.txt,86,1763
.\TestInstances\c1\exp1_200_200_10_5.txt,87,1734
.\TestInstances\c1\exp1_200_200_20_1.txt,104,2977
.\TestInstances\c1\exp1_200_200_20_2.txt,100,2744
.\TestInstances\c1\exp1_200_200_20_3.txt,98,2434
.\TestInstances\c1\exp1_200_200_20_4.txt,96,2573
.\TestInstances\c1\exp1_200_200_20_5.txt,101,2663
.\TestInstances\c1\exp1_200_200_40_1.txt,112,4733
.\TestInstances\c1\exp1_200_200_40_2.txt,110,4417
.\TestInstances\c1\exp1_200_200_40_3.txt,118,4933
.\TestInstances\c1\exp1_200_200_40_4.txt,124,5193
.\TestInstances\c1\exp1_200_200_40_5.txt,115,4787
.\TestInstances\c1\exp1_200_200_5_1.txt,82,1091
.\TestInstances\c1\exp1_200_200_5_2.txt,81,1022
.\TestInstances\c1\exp1_200_200_5_3.txt,82,1073
.\TestInstances\c1\exp1_200_200_5_4.txt,81,1085
.\TestInstances\c1\exp1_200_200_5_5.txt,80,973
.\TestInstances\c1\exp1_200_200_80_1.txt,140,10116
.\TestInstances\c1\exp1_200_200_80_2.txt,135,10412
.\TestInstances\c1\exp1_200_200_80_3.txt,143,9987
.\TestInstances\c1\exp1_200_200_80_4.txt,139,8916
.\TestInstances\c1\exp1_200_200_80_5.txt,135,10628
.\TestInstances\c1\exp1_400_400_10_1.txt,132,3611
.\TestInstances\c1\exp1_400_400_10_2.txt,134,4044
.\TestInstances\c1\exp1_400_400_10_3.txt,128,3808
.\TestInstances\c1\exp1_400_400_10_4.txt,130,3727
.\TestInstances\c1\exp1_400_400_10_5.txt,130,3447
.\TestInstances\c1\exp1_400_400_20_1.txt,157,5934
.\TestInstances\c1\exp1_400_400_20_2.txt,143,6174
.\TestInstances\c1\exp1_400_400_20_3.txt,156,5697
.\TestInstances\c1\exp1_400_400_20_4.txt,153,6237
.\TestInstances\c1\exp1_400_400_20_5.txt,153,6555
.\TestInstances\c1\exp1_400_400_40_1.txt,186,10577
.\TestInstances\c1\exp1_400_400_40_2.txt,193,11890
.\TestInstances\c1\exp1_400_400_40_3.txt,174,10183
.\TestInstances\c1\exp1_400_400_40_4.txt,183,11278
.\TestInstances\c1\exp1_400_400_40_5.txt,187,11208
.\TestInstances\c1\exp1_400_400_5_1.txt,114,2408
.\TestInstances\c1\exp1_400_400_5_2.txt,122,2356
.\TestInstances\c1\exp1_400_400_5_3.txt,120,2309
.\TestInstances\c1\exp1_400_400_5_4.txt,122,2392
.\TestInstances\c1\exp1_400_400_5_5.txt,109,2329
.\TestInstances\c1\exp1_400_400_80_1.txt,216,19575
.\TestInstances\c1\exp1_400_400_80_2.txt,220,21649
.\TestInstances\c1\exp1_400_400_80_3.txt,218,18681
.\TestInstances\c1\exp1_400_400_80_4.txt,203,19691
.\TestInstances\c1\exp1_400_400_80_5.txt,210,19329
.\TestInstances\c1\exp1_600_600_10_1.txt,158,5913
.\TestInstances\c1\exp1_600_600_10_2.txt,156,5187
.\TestInstances\c1\exp1_600_600_10_3.txt,156,5702
.\TestInstances\c1\exp1_600_600_10_4.txt,160,6324
.\TestInstances\c1\exp1_600_600_10_5.txt,160,5566
.\TestInstances\c1\exp1_600_600_20_1.txt,187,9663
.\TestInstances\c1\exp1_600_600_20_2.txt,189,8827
.\TestInstances\c1\exp1_600_600_20_3.txt,185,9054
.\TestInstances\c1\exp1_600_600_20_4.txt,186,8883
.\TestInstances\c1\exp1_600_600_20_5.txt,183,9123
.\TestInstances\c1\exp1_600_600_40_1.txt,237,16359
.\TestInstances\c1\exp1_600_600_40_2.txt,217,16805
.\TestInstances\c1\exp1_600_600_40_3.txt,235,16332
.\TestInstances\c1\exp1_600_600_40_4.txt,216,15997
.\TestInstances\c1\exp1_600_600_40_5.txt,240,15433
.\TestInstances\c1\exp1_600_600_5_1.txt,166,3913
.\TestInstances\c1\exp1_600_600_5_2.txt,168,3459
.\TestInstances\c1\exp1_600_600_5_3.txt,158,3779
.\TestInstances\c1\exp1_600_600_5_4.txt,148,3674
.\TestInstances\c1\exp1_600_600_5_5.txt,151,3843
.\TestInstances\c1\exp1_600_600_80_1.txt,281,30118
.\TestInstances\c1\exp1_600_600_80_2.txt,287,28878
.\TestInstances\c1\exp1_600_600_80_3.txt,288,29652
.\TestInstances\c1\exp1_600_600_80_4.txt,270,28615
.\TestInstances\c1\exp1_600_600_80_5.txt,287,31311
.\TestInstances\c2\exp2_1200_1200_10_1.txt,267,11782
.\TestInstances\c2\exp2_1200_1200_10_2.txt,265,11965
.\TestInstances\c2\exp2_1200_1200_10_3.txt,250,11271
.\TestInstances\c2\exp2_1200_1200_10_4.txt,261,12560
.\TestInstances\c2\exp2_1200_1200_10_5.txt,268,12401
.\TestInstances\c2\exp2_1200_1200_20_1.txt,265,19616
.\TestInstances\c2\exp2_1200_1200_20_2.txt,294,18680
.\TestInstances\c2\exp2_1200_1200_20_3.txt,288,19608
.\TestInstances\c2\exp2_1200_1200_20_4.txt,276,19997
.\TestInstances\c2\exp2_1200_1200_20_5.txt,282,18859
.\TestInstances\c2\exp2_1200_1200_5_1.txt,227,7636
.\TestInstances\c2\exp2_1200_1200_5_2.txt,236,7478
.\TestInstances\c2\exp2_1200_1200_5_3.txt,238,7800
.\TestInstances\c2\exp2_1200_1200_5_4.txt,239,8031
.\TestInstances\c2\exp2_1200_1200_5_5.txt,254,7533
.\TestInstances\c2\exp2_1600_1600_10_1.txt,311,17215
.\TestInstances\c2\exp2_1600_1600_10_2.txt,309,16273
.\TestInstances\c2\exp2_1600_1600_10_3.txt,323,16337
.\TestInstances\c2\exp2_1600_1600_10_4.txt,320,15930
.\TestInstances\c2\exp2_1600_1600_10_5.txt,295,19553
.\TestInstances\c2\exp2_1600_1600_20_1.txt,350,24322
.\TestInstances\c2\exp2_1600_1600_20_2.txt,333,25035
.\TestInstances\c2\exp2_1600_1600_20_3.txt,312,28760
.\TestInstances\c2\exp2_1600_1600_20_4.txt,339,27237
.\TestInstances\c2\exp2_1600_1600_20_5.txt,335,26252
.\TestInstances\c2\exp2_1600_1600_5_1.txt,269,10352
.\TestInstances\c2\exp2_1600_1600_5_2.txt,284,11724
.\TestInstances\c2\exp2_1600_1600_5_3.txt,309,11444
.\TestInstances\c2\exp2_1600_1600_5_4.txt,299,10427
.\TestInstances\c2\exp2_1600_1600_5_5.txt,316,11531
.\TestInstances\c2\exp2_2000_2000_10_1.txt,335,21730
.\TestInstances\c2\exp2_2000_2000_10_2.txt,339,19232
.\TestInstances\c2\exp2_2000_2000_10_3.txt,377,21420
.\TestInstances\c2\exp2_2000_2000_10_4.txt,325,20411
.\TestInstances\c2\exp2_2000_2000_10_5.txt,324,20908
.\TestInstances\c2\exp2_2000_2000_20_1.txt,392,33944
.\TestInstances\c2\exp2_2000_2000_20_2.txt,368,35115
.\TestInstances\c2\exp2_2000_2000_20_3.txt,385,35412
.\TestInstances\c2\exp2_2000_2000_20_4.txt,364,36495
.\TestInstances\c2\exp2_2000_2000_20_5.txt,380,32654
.\TestInstances\c2\exp2_2000_2000_5_1.txt,365,13747
.\TestInstances\c2\exp2_2000_2000_5_2.txt,338,14375
.\TestInstances\c2\exp2_2000_2000_5_3.txt,328,14171
.\TestInstances\c2\exp2_2000_2000_5_4.txt,326,13958
.\TestInstances\c2\exp2_2000_2000_5_5.txt,328,13533
.\TestInstances\c2\exp2_2400_2400_10_1.txt,389,25896
.\TestInstances\c2\exp2_2400_2400_10_2.txt,400,24742
.\TestInstances\c2\exp2_2400_2400_10_3.txt,397,25812
.\TestInstances\c2\exp2_2400_2400_10_4.txt,387,25340
.\TestInstances\c2\exp2_2400_2400_10_5.txt,413,26370
.\TestInstances\c2\exp2_2400_2400_20_1.txt,443,40751
.\TestInstances\c2\exp2_2400_2400_20_2.txt,418,38744
.\TestInstances\c2\exp2_2400_2400_20_3.txt,434,40263
.\TestInstances\c2\exp2_2400_2400_20_4.txt,418,40690
.\TestInstances\c2\exp2_2400_2400_20_5.txt,424,39969
.\TestInstances\c2\exp2_2400_2400_5_1.txt,442,16128
.\TestInstances\c2\exp2_2400_2400_5_2.txt,411,16564
.\TestInstances\c2\exp2_2400_2400_5_3.txt,399,17102
.\TestInstances\c2\exp2_2400_2400_5_4.txt,430,18374
.\TestInstances\c2\exp2_2400_2400_5_5.txt,417,16729
.\TestInstances\c2\exp2_800_800_10_1.txt,196,7809
.\TestInstances\c2\exp2_800_800_10_2.txt,186,8301
.\TestInstances\c2\exp2_800_800_10_3.txt,210,7226
.\TestInstances\c2\exp2_800_800_10_4.txt,191,7913
.\TestInstances\c2\exp2_800_800_10_5.txt,201,8783
.\TestInstances\c2\exp2_800_800_20_1.txt,238,13391
.\TestInstances\c2\exp2_800_800_20_2.txt,216,12786
.\TestInstances\c2\exp2_800_800_20_3.txt,239,13855
.\TestInstances\c2\exp2_800_800_20_4.txt,239,13236
.\TestInstances\c2\exp2_800_800_20_5.txt,235,12731
.\TestInstances\c2\exp2_800_800_5_1.txt,203,5173
.\TestInstances\c2\exp2_800_800_5_2.txt,181,5392
.\TestInstances\c2\exp2_800_800_5_3.txt,177,4721
.\TestInstances\c2\exp2_800_800_5_4.txt,196,5340
.\TestInstances\c2\exp2_800_800_5_5.txt,186,4825
.\TestInstances\c3\exp2_1000_1000_40_1.txt,296,27481
.\TestInstances\c3\exp2_1000_1000_40_2.txt,315,27562
.\TestInstances\c3\exp2_1000_1000_40_3.txt,312,28411
.\TestInstances\c3\exp2_1000_1000_40_4.txt,306,27856
.\TestInstances\c3\exp2_1000_1000_40_5.txt,304,26800
.\TestInstances\c3\exp2_1000_1000_80_1.txt,379,50074
.\TestInstances\c3\exp2_1000_1000_80_2.txt,387,53701
.\TestInstances\c3\exp2_1000_1000_80_3.txt,382,52479
.\TestInstances\c3\exp2_1000_1000_80_4.txt,357,48555
.\TestInstances\c3\exp2_1000_1000_80_5.txt,368,51510
.\TestInstances\c3\exp2_800_800_40_1.txt,265,20614
.\TestInstances\c3\exp2_800_800_40_2.txt,253,21994
.\TestInstances\c3\exp2_800_800_40_3.txt,256,21710
.\TestInstances\c3\exp2_800_800_40_4.txt,265,21928
.\TestInstances\c3\exp2_800_800_40_5.txt,260,21216
.\TestInstances\c3\exp2_800_800_80_1.txt,331,42487
.\TestInstances\c3\exp2_800_800_80_2.txt,323,41175
.\TestInstances\c3\exp2_800_800_80_3.txt,327,39867
.\TestInstances\c3\exp2_800_800_80_4.txt,317,43274
.\TestInstances\c3\exp2_800_800_80_5.txt,316,40463
.\TestInstances\c3\exp2_900_900_40_1.txt,273,26005
.\TestInstances\c3\exp2_900_900_40_2.txt,300,24925
.\TestInstances\c3\exp2_900_900_40_3.txt,275,25598
.\TestInstances\c3\exp2_900_900_40_4.txt,272,24911
.\TestInstances\c3\exp2_900_900_40_5.txt,286,24063
.\TestInstances\c3\exp2_900_900_80_1.txt,349,44890
.\TestInstances\c3\exp2_900_900_80_2.txt,328,44424
.\TestInstances\c3\exp2_900_900_80_3.txt,353,44818
.\TestInstances\c3\exp2_900_900_80_4.txt,341,45562
.\TestInstances\c3\exp2_900_900_80_5.txt,351,45787
.\TestInstances\d1\1000_24_1.txt,270,449515
.\TestInstances\d1\1000_24_10.txt,267,340021
.\TestInstances\d1\1000_24_2.txt,262,332497
.\TestInstances\d1\1000_24_3.txt,272,325556
.\TestInstances\d1\1000_24_4.txt,271,353388
.\TestInstances\d1\1000_24_5.txt,282,317586
.\TestInstances\d1\1000_24_6.txt,281,379576
.\TestInstances\d1\1000_24_7.txt,284,340824
.\TestInstances\d1\1000_24_8.txt,262,368130
.\TestInstances\d1\1000_24_9.txt,266,352822
.\TestInstances\d1\1000_2_1.txt,355,872851
.\TestInstances\d1\1000_2_10.txt,333,885876
.\TestInstances\d1\1000_2_2.txt,338,906443
.\TestInstances\d1\1000_2_3.txt,313,897022
.\TestInstances\d1\1000_2_4.txt,326,866854
.\TestInstances\d1\1000_2_5.txt,320,901417
.\TestInstances\d1\1000_2_6.txt,342,885198
.\TestInstances\d1\1000_2_7.txt,330,963083
.\TestInstances\d1\1000_2_8.txt,329,889891
.\TestInstances\d1\1000_2_9.txt,347,834496
.\TestInstances\d1\1000_4_1.txt,358,678136
.\TestInstances\d1\1000_4_10.txt,335,677800
.\TestInstances\d1\1000_4_2.txt,362,707174
.\TestInstances\d1\1000_4_3.txt,338,601106
.\TestInstances\d1\1000_4_4.txt,352,722711
.\TestInstances\d1\1000_4_5.txt,368,644150
.\TestInstances\d1\1000_4_6.txt,385,616398
.\TestInstances\d1\1000_4_7.txt,355,778631
.\TestInstances\d1\1000_4_8.txt,344,636603
.\TestInstances\d1\1000_4_9.txt,354,573313
.\TestInstances\d1\1000_8_1.txt,318,771382
.\TestInstances\d1\1000_8_10.txt,316,703147
.\TestInstances\d1\1000_8_2.txt,294,667113
.\TestInstances\d1\1000_8_3.txt,318,584861
.\TestInstances\d1\1000_8_4.txt,310,619411
