filename,duration,totalBusyTime
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_2.txt,46,10135
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_3.txt,46,9896
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_4.txt,49,10351
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_5.txt,53,10417
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_1.txt,45,8147
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_2.txt,44,8271
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_3.txt,42,7972
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_4.txt,44,8227
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_5.txt,43,8438
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_1.txt,46,6103
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_2.txt,42,5453
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_3.txt,40,5845
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_4.txt,46,5995
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_5.txt,43,5643
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_1.txt,50,15335
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_2.txt,51,14745
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_3.txt,47,14811
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_4.txt,48,14209
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_5.txt,48,14085
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_1.txt,46,10875
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_2.txt,45,9862
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_3.txt,43,10075
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_4.txt,52,10997
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_5.txt,46,10832
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_1.txt,44,8188
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_2.txt,41,8231
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_3.txt,44,8446
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_4.txt,40,8076
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_5.txt,41,8496
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_1.txt,40,5588
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_2.txt,41,6000
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_3.txt,43,6365
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_4.txt,42,6139
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_5.txt,42,6344
.\TestInstances\c1\exp1_200_200_10_1.txt,19,1821
.\TestInstances\c1\exp1_200_200_10_2.txt,21,1673
.\TestInstances\c1\exp1_200_200_10_3.txt,19,1720
.\TestInstances\c1\exp1_200_200_10_4.txt,20,1804
.\TestInstances\c1\exp1_200_200_10_5.txt,21,1774
.\TestInstances\c1\exp1_200_200_20_1.txt,21,3081
.\TestInstances\c1\exp1_200_200_20_2.txt,27,2905
.\TestInstances\c1\exp1_200_200_20_3.txt,25,2457
.\TestInstances\c1\exp1_200_200_20_4.txt,22,2684
.\TestInstances\c1\exp1_200_200_20_5.txt,21,2703
.\TestInstances\c1\exp1_200_200_40_1.txt,26,5088
.\TestInstances\c1\exp1_200_200_40_2.txt,24,4792
.\TestInstances\c1\exp1_200_200_40_3.txt,29,5102
.\TestInstances\c1\exp1_200_200_40_4.txt,27,5493
.\TestInstances\c1\exp1_200_200_40_5.txt,25,4874
.\TestInstances\c1\exp1_200_200_5_1.txt,18,1129
.\TestInstances\c1\exp1_200_200_5_2.txt,16,1047
.\TestInstances\c1\exp1_200_200_5_3.txt,23,1119
.\TestInstances\c1\exp1_200_200_5_4.txt,20,1194
.\TestInstances\c1\exp1_200_200_5_5.txt,20,1060
.\TestInstances\c1\exp1_200_200_80_1.txt,37,11160
.\TestInstances\c1\exp1_200_200_80_2.txt,35,10819
.\TestInstances\c1\exp1_200_200_80_3.txt,34,10861
.\TestInstances\c1\exp1_200_200_80_4.txt,38,10090
.\TestInstances\c1\exp1_200_200_80_5.txt,35,12243
.\TestInstances\c1\exp1_400_400_10_1.txt,33,3748
.\TestInstances\c1\exp1_400_400_10_2.txt,33,4171
.\TestInstances\c1\exp1_400_400_10_3.txt,35,3929
.\TestInstances\c1\exp1_400_400_10_4.txt,33,3829
.\TestInstances\c1\exp1_400_400_10_5.txt,38,3534
.\TestInstances\c1\exp1_400_400_20_1.txt,36,6083
.\TestInstances\c1\exp1_400_400_20_2.txt,40,6304
.\TestInstances\c1\exp1_400_400_20_3.txt,38,5805
.\TestInstances\c1\exp1_400_400_20_4.txt,37,6339
.\TestInstances\c1\exp1_400_400_20_5.txt,38,6697
.\TestInstances\c1\exp1_400_400_40_1.txt,46,10855
.\TestInstances\c1\exp1_400_400_40_2.txt,46,12333
.\TestInstances\c1\exp1_400_400_40_3.txt,42,10648
.\TestInstances\c1\exp1_400_400_40_4.txt,43,11577
.\TestInstances\c1\exp1_400_400_40_5.txt,45,11693
.\TestInstances\c1\exp1_400_400_5_1.txt,36,2450
.\TestInstances\c1\exp1_400_400_5_2.txt,35,2456
.\TestInstances\c1\exp1_400_400_5_3.txt,34,2611
.\TestInstances\c1\exp1_400_400_5_4.txt,29,2505
.\TestInstances\c1\exp1_400_400_5_5.txt,33,2345
.\TestInstances\c1\exp1_400_400_80_1.txt,60,20828
.\TestInstances\c1\exp1_400_400_80_2.txt,57,22575
.\TestInstances\c1\exp1_400_400_80_3.txt,49,19662
.\TestInstances\c1\exp1_400_400_80_4.txt,54,20473
.\TestInstances\c1\exp1_400_400_80_5.txt,53,20105
.\TestInstances\c1\exp1_600_600_10_1.txt,49,6058
.\TestInstances\c1\exp1_600_600_10_2.txt,57,5408
.\TestInstances\c1\exp1_600_600_10_3.txt,50,5749
.\TestInstances\c1\exp1_600_600_10_4.txt,50,6471
.\TestInstances\c1\exp1_600_600_10_5.txt,47,5777
.\TestInstances\c1\exp1_600_600_20_1.txt,52,9792
.\TestInstances\c1\exp1_600_600_20_2.txt,50,8960
.\TestInstances\c1\exp1_600_600_20_3.txt,52,9353
.\TestInstances\c1\exp1_600_600_20_4.txt,61,9026
.\TestInstances\c1\exp1_600_600_20_5.txt,55,9353
.\TestInstances\c1\exp1_600_600_40_1.txt,61,16776
.\TestInstances\c1\exp1_600_600_40_2.txt,62,17425
.\TestInstances\c1\exp1_600_600_40_3.txt,56,16810
.\TestInstances\c1\exp1_600_600_40_4.txt,61,16224
.\TestInstances\c1\exp1_600_600_40_5.txt,59,15586
.\TestInstances\c1\exp1_600_600_5_1.txt,48,3928
.\TestInstances\c1\exp1_600_600_5_2.txt,43,3980
.\TestInstances\c1\exp1_600_600_5_3.txt,47,3821
.\TestInstances\c1\exp1_600_600_5_4.txt,45,3722
.\TestInstances\c1\exp1_600_600_5_5.txt,44,3863
.\TestInstances\c1\exp1_600_600_80_1.txt,86,30848
.\TestInstances\c1\exp1_600_600_80_2.txt,75,29178
.\TestInstances\c1\exp1_600_600_80_3.txt,71,30231
.\TestInstances\c1\exp1_600_600_80_4.txt,70,29401
.\TestInstances\c1\exp1_600_600_80_5.txt,69,32074
.\TestInstances\c2\exp2_1200_1200_10_1.txt,85,12076
.\TestInstances\c2\exp2_1200_1200_10_2.txt,88,12339
.\TestInstances\c2\exp2_1200_1200_10_3.txt,90,11630
.\TestInstances\c2\exp2_1200_1200_10_4.txt,89,13678
.\TestInstances\c2\exp2_1200_1200_10_5.txt,99,13155
.\TestInstances\c2\exp2_1200_1200_20_1.txt,93,20233
.\TestInstances\c2\exp2_1200_1200_20_2.txt,91,19194
.\TestInstances\c2\exp2_1200_1200_20_3.txt,96,20312
.\TestInstances\c2\exp2_1200_1200_20_4.txt,102,20378
.\TestInstances\c2\exp2_1200_1200_20_5.txt,92,19043
.\TestInstances\c2\exp2_1200_1200_5_1.txt,86,7755
.\TestInstances\c2\exp2_1200_1200_5_2.txt,106,7594
.\TestInstances\c2\exp2_1200_1200_5_3.txt,84,7926
.\TestInstances\c2\exp2_1200_1200_5_4.txt,82,8171
.\TestInstances\c2\exp2_1200_1200_5_5.txt,85,8001
.\TestInstances\c2\exp2_1600_1600_10_1.txt,112,17340
.\TestInstances\c2\exp2_1600_1600_10_2.txt,132,17108
.\TestInstances\c2\exp2_1600_1600_10_3.txt,114,16843
.\TestInstances\c2\exp2_1600_1600_10_4.txt,111,16227
.\TestInstances\c2\exp2_1600_1600_10_5.txt,114,19643
.\TestInstances\c2\exp2_1600_1600_20_1.txt,120,25339
.\TestInstances\c2\exp2_1600_1600_20_2.txt,111,25332
.\TestInstances\c2\exp2_1600_1600_20_3.txt,124,30191
.\TestInstances\c2\exp2_1600_1600_20_4.txt,116,27533
.\TestInstances\c2\exp2_1600_1600_20_5.txt,120,27058
.\TestInstances\c2\exp2_1600_1600_5_1.txt,112,10809
.\TestInstances\c2\exp2_1600_1600_5_2.txt,104,11804
.\TestInstances\c2\exp2_1600_1600_5_3.txt,107,11463
.\TestInstances\c2\exp2_1600_1600_5_4.txt,112,10989
.\TestInstances\c2\exp2_1600_1600_5_5.txt,115,11548
.\TestInstances\c2\exp2_2000_2000_10_1.txt,140,21949
.\TestInstances\c2\exp2_2000_2000_10_2.txt,140,19670
.\TestInstances\c2\exp2_2000_2000_10_3.txt,140,21848
.\TestInstances\c2\exp2_2000_2000_10_4.txt,138,20475
.\TestInstances\c2\exp2_2000_2000_10_5.txt,139,21386
.\TestInstances\c2\exp2_2000_2000_20_1.txt,153,35149
.\TestInstances\c2\exp2_2000_2000_20_2.txt,162,36752
.\TestInstances\c2\exp2_2000_2000_20_3.txt,140,35634
.\TestInstances\c2\exp2_2000_2000_20_4.txt,144,36562
.\TestInstances\c2\exp2_2000_2000_20_5.txt,138,33201
.\TestInstances\c2\exp2_2000_2000_5_1.txt,151,15165
.\TestInstances\c2\exp2_2000_2000_5_2.txt,145,14721
.\TestInstances\c2\exp2_2000_2000_5_3.txt,134,14942
.\TestInstances\c2\exp2_2000_2000_5_4.txt,135,13958
.\TestInstances\c2\exp2_2000_2000_5_5.txt,134,13667
.\TestInstances\c2\exp2_2400_2400_10_1.txt,161,28076
.\TestInstances\c2\exp2_2400_2400_10_2.txt,170,25462
.\TestInstances\c2\exp2_2400_2400_10_3.txt,161,25923
.\TestInstances\c2\exp2_2400_2400_10_4.txt,166,25373
.\TestInstances\c2\exp2_2400_2400_10_5.txt,163,26463
.\TestInstances\c2\exp2_2400_2400_20_1.txt,172,41100
.\TestInstances\c2\exp2_2400_2400_20_2.txt,161,39135
.\TestInstances\c2\exp2_2400_2400_20_3.txt,173,41232
.\TestInstances\c2\exp2_2400_2400_20_4.txt,167,40838
.\TestInstances\c2\exp2_2400_2400_20_5.txt,170,40743
.\TestInstances\c2\exp2_2400_2400_5_1.txt,161,17415
.\TestInstances\c2\exp2_2400_2400_5_2.txt,164,18595
.\TestInstances\c2\exp2_2400_2400_5_3.txt,162,17760
.\TestInstances\c2\exp2_2400_2400_5_4.txt,162,18408
.\TestInstances\c2\exp2_2400_2400_5_5.txt,156,19065
.\TestInstances\c2\exp2_800_800_10_1.txt,62,7842
.\TestInstances\c2\exp2_800_800_10_2.txt,64,8335
.\TestInstances\c2\exp2_800_800_10_3.txt,58,7694
.\TestInstances\c2\exp2_800_800_10_4.txt,59,7974
.\TestInstances\c2\exp2_800_800_10_5.txt,65,8810
.\TestInstances\c2\exp2_800_800_20_1.txt,65,14341
.\TestInstances\c2\exp2_800_800_20_2.txt,66,13167
.\TestInstances\c2\exp2_800_800_20_3.txt,68,13975
.\TestInstances\c2\exp2_800_800_20_4.txt,79,13847
.\TestInstances\c2\exp2_800_800_20_5.txt,70,13135
.\TestInstances\c2\exp2_800_800_5_1.txt,79,5290
.\TestInstances\c2\exp2_800_800_5_2.txt,67,5431
.\TestInstances\c2\exp2_800_800_5_3.txt,67,4740
.\TestInstances\c2\exp2_800_800_5_4.txt,55,5562
.\TestInstances\c2\exp2_800_800_5_5.txt,58,5052
.\TestInstances\c3\exp2_1000_1000_40_1.txt,82,28226
.\TestInstances\c3\exp2_1000_1000_40_2.txt,87,27977
.\TestInstances\c3\exp2_1000_1000_40_3.txt,86,28778
.\TestInstances\c3\exp2_1000_1000_40_4.txt,93,28304
.\TestInstances\c3\exp2_1000_1000_40_5.txt,88,27770
.\TestInstances\c3\exp2_1000_1000_80_1.txt,96,51909
.\TestInstances\c3\exp2_1000_1000_80_2.txt,101,54239
.\TestInstances\c3\exp2_1000_1000_80_3.txt,102,52891
.\TestInstances\c3\exp2_1000_1000_80_4.txt,103,49127
.\TestInstances\c3\exp2_1000_1000_80_5.txt,99,52332
.\TestInstances\c3\exp2_800_800_40_1.txt,75,20952
.\TestInstances\c3\exp2_800_800_40_2.txt,71,22233
.\TestInstances\c3\exp2_800_800_40_3.txt,71,22146
.\TestInstances\c3\exp2_800_800_40_4.txt,84,22625
.\TestInstances\c3\exp2_800_800_40_5.txt,69,21477
.\TestInstances\c3\exp2_800_800_80_1.txt,90,43331
.\TestInstances\c3\exp2_800_800_80_2.txt,83,41437
.\TestInstances\c3\exp2_800_800_80_3.txt,81,41633
.\TestInstances\c3\exp2_800_800_80_4.txt,90,45165
.\TestInstances\c3\exp2_800_800_80_5.txt,81,40987
.\TestInstances\c3\exp2_900_900_40_1.txt,77,26740
.\TestInstances\c3\exp2_900_900_40_2.txt,84,25096
.\TestInstances\c3\exp2_900_900_40_3.txt,79,26318
.\TestInstances\c3\exp2_900_900_40_4.txt,78,25280
.\TestInstances\c3\exp2_900_900_40_5.txt,77,24741
.\TestInstances\c3\exp2_900_900_80_1.txt,89,46151
.\TestInstances\c3\exp2_900_900_80_2.txt,94,45672
.\TestInstances\c3\exp2_900_900_80_3.txt,94,45251
.\TestInstances\c3\exp2_900_900_80_4.txt,82,46501
.\TestInstances\c3\exp2_900_900_80_5.txt,98,46694
.\TestInstances\d1\1000_24_1.txt,104,508230
.\TestInstances\d1\1000_24_10.txt,87,357911
.\TestInstances\d1\1000_24_2.txt,85,348413
.\TestInstances\d1\1000_24_3.txt,84,338688
.\TestInstances\d1\1000_24_4.txt,96,373338
.\TestInstances\d1\1000_24_5.txt,85,350010
.\TestInstances\d1\1000_24_6.txt,86,445391
.\TestInstances\d1\1000_24_7.txt,91,367062
.\TestInstances\d1\1000_24_8.txt,84,387488
.\TestInstances\d1\1000_24_9.txt,84,449278
.\TestInstances\d1\1000_2_1.txt,131,883301
.\TestInstances\d1\1000_2_10.txt,114,886997
.\TestInstances\d1\1000_2_2.txt,106,908939
.\TestInstances\d1\1000_2_3.txt,102,897934
.\TestInstances\d1\1000_2_4.txt,107,878915
.\TestInstances\d1\1000_2_5.txt,110,903275
.\TestInstances\d1\1000_2_6.txt,108,894649
.\TestInstances\d1\1000_2_7.txt,104,963635
.\TestInstances\d1\1000_2_8.txt,108,889891
.\TestInstances\d1\1000_2_9.txt,106,846481
.\TestInstances\d1\1000_4_1.txt,109,688139
.\TestInstances\d1\1000_4_10.txt,108,690443
.\TestInstances\d1\1000_4_2.txt,115,724332
.\TestInstances\d1\1000_4_3.txt,111,619992
.\TestInstances\d1\1000_4_4.txt,113,741426
.\TestInstances\d1\1000_4_5.txt,110,669496
.\TestInstances\d1\1000_4_6.txt,125,627860
.\TestInstances\d1\1000_4_7.txt,108,796668
.\TestInstances\d1\1000_4_8.txt,110,643127
.\TestInstances\d1\1000_4_9.txt,121,583697
.\TestInstances\d1\1000_8_1.txt,108,835677
.\TestInstances\d1\1000_8_10.txt,104,819570
.\TestInstances\d1\1000_8_2.txt,103,721960
.\TestInstances\d1\1000_8_3.txt,104,634792
.\TestInstances\d1\1000_8_4.txt,101,643906
.\TestInstances\d1\1000_8_5.txt,106,665107
.\TestInstances\d1\1000_8_6.txt,103,682666
.\TestInstances\d1\1000_8_7.txt,101,714668
.\TestInstances\d1\1000_8_8.txt,90,796043
.\TestInstances\d1\1000_8_9.txt,102,698200
.\TestInstances\d1\1000_inf_1.txt,80,222810
.\TestInstances\d1\1000_inf_10.txt,77,229444
.\TestInstances\d1\1000_inf_2.txt,77,186531
.\TestInstances\d1\1000_inf_3.txt,77,163980
.\TestInstances\d1\1000_inf_4.txt,81,218012
.\TestInstances\d1\1000_inf_5.txt,79,194244
.\TestInstances\d1\1000_inf_6.txt,75,205190
.\TestInstances\d1\1000_inf_7.txt,75,183968
.\TestInstances\d1\1000_inf_8.txt,81,191717
.\TestInstances\d1\1000_inf_9.txt,77,282522
.\TestInstances\d1\100_24_1.txt,12,66412
.\TestInstances\d1\100_24_10.txt,11,51045
.\TestInstances\d1\100_24_2.txt,8,51507
.\TestInstances\d1\100_24_3.txt,9,41343
.\TestInstances\d1\100_24_4.txt,10,42799
.\TestInstances\d1\100_24_5.txt,8,47513
.\TestInstances\d1\100_24_6.txt,9,52650
.\TestInstances\d1\100_24_7.txt,8,57935
.\TestInstances\d1\100_24_8.txt,11,48026
.\TestInstances\d1\100_24_9.txt,8,56506
.\TestInstances\d1\100_2_1.txt,13,104768
.\TestInstances\d1\100_2_10.txt,10,106289
.\TestInstances\d1\100_2_2.txt,12,141556
.\TestInstances\d1\100_2_3.txt,12,84885
.\TestInstances\d1\100_2_4.txt,12,92945
.\TestInstances\d1\100_2_5.txt,13,88522
.\TestInstances\d1\100_2_6.txt,14,126175
.\TestInstances\d1\100_2_7.txt,12,112258
.\TestInstances\d1\100_2_8.txt,12,103202
.\TestInstances\d1\100_2_9.txt,13,103537
.\TestInstances\d1\100_4_1.txt,13,107523
.\TestInstances\d1\100_4_10.txt,14,65695
.\TestInstances\d1\100_4_2.txt,12,94480
.\TestInstances\d1\100_4_3.txt,10,78889
.\TestInstances\d1\100_4_4.txt,17,104109
.\TestInstances\d1\100_4_5.txt,14,84399
.\TestInstances\d1\100_4_6.txt,16,77887
.\TestInstances\d1\100_4_7.txt,12,101124
.\TestInstances\d1\100_4_8.txt,13,93322
.\TestInstances\d1\100_4_9.txt,13,71855
.\TestInstances\d1\100_8_1.txt,11,161273
.\TestInstances\d1\100_8_10.txt,12,101406
.\TestInstances\d1\100_8_2.txt,11,87752
.\TestInstances\d1\100_8_3.txt,13,61082
.\TestInstances\d1\100_8_4.txt,14,101138
.\TestInstances\d1\100_8_5.txt,13,73294
.\TestInstances\d1\100_8_6.txt,10,101118
.\TestInstances\d1\100_8_7.txt,9,67953
.\TestInstances\d1\100_8_8.txt,15,83898
.\TestInstances\d1\100_8_9.txt,15,66360
.\TestInstances\d1\100_inf_1.txt,10,39865
.\TestInstances\d1\100_inf_10.txt,9,40044
.\TestInstances\d1\100_inf_2.txt,9,31664
.\TestInstances\d1\100_inf_3.txt,8,28405
.\TestInstances\d1\100_inf_4.txt,8,35927
.\TestInstances\d1\100_inf_5.txt,7,38918
.\TestInstances\d1\100_inf_6.txt,7,45536
.\TestInstances\d1\100_inf_7.txt,8,39647
.\TestInstances\d1\100_inf_8.txt,12,47108
.\TestInstances\d1\100_inf_9.txt,13,59122
.\TestInstances\d1\200_24_1.txt,19,88416
.\TestInstances\d1\200_24_10.txt,20,117405
.\TestInstances\d1\200_24_2.txt,20,101626
.\TestInstances\d1\200_24_3.txt,18,87572
.\TestInstances\d1\200_24_4.txt,23,89397
.\TestInstances\d1\200_24_5.txt,19,76138
.\TestInstances\d1\200_24_6.txt,18,121032
.\TestInstances\d1\200_24_7.txt,19,98249
.\TestInstances\d1\200_24_8.txt,17,87522
.\TestInstances\d1\200_24_9.txt,18,87275
.\TestInstances\d1\200_2_1.txt,26,185707
.\TestInstances\d1\200_2_10.txt,20,173626
.\TestInstances\d1\200_2_2.txt,23,247967
.\TestInstances\d1\200_2_3.txt,23,153777
.\TestInstances\d1\200_2_4.txt,23,179025
.\TestInstances\d1\200_2_5.txt,23,184352
.\TestInstances\d1\200_2_6.txt,26,217409
.\TestInstances\d1\200_2_7.txt,21,233264
.\TestInstances\d1\200_2_8.txt,23,182566
.\TestInstances\d1\200_2_9.txt,21,177958
.\TestInstances\d1\200_4_1.txt,24,141843
.\TestInstances\d1\200_4_10.txt,28,127143
.\TestInstances\d1\200_4_2.txt,25,165320
.\TestInstances\d1\200_4_3.txt,24,119885
.\TestInstances\d1\200_4_4.txt,28,151523
.\TestInstances\d1\200_4_5.txt,27,166073
.\TestInstances\d1\200_4_6.txt,26,140758
.\TestInstances\d1\200_4_7.txt,23,173682
.\TestInstances\d1\200_4_8.txt,25,150186
.\TestInstances\d1\200_4_9.txt,23,140341
.\TestInstances\d1\200_8_1.txt,20,230315
.\TestInstances\d1\200_8_10.txt,22,183961
.\TestInstances\d1\200_8_2.txt,18,202107
.\TestInstances\d1\200_8_3.txt,23,143140
.\TestInstances\d1\200_8_4.txt,21,150538
.\TestInstances\d1\200_8_5.txt,21,124457
.\TestInstances\d1\200_8_6.txt,18,202096
.\TestInstances\d1\200_8_7.txt,22,116816
.\TestInstances\d1\200_8_8.txt,21,162980
.\TestInstances\d1\200_8_9.txt,22,148938
.\TestInstances\d1\200_inf_1.txt,15,79802
.\TestInstances\d1\200_inf_10.txt,19,80012
.\TestInstances\d1\200_inf_2.txt,20,53107
.\TestInstances\d1\200_inf_3.txt,21,59847
.\TestInstances\d1\200_inf_4.txt,16,52428
.\TestInstances\d1\200_inf_5.txt,16,64083
.\TestInstances\d1\200_inf_6.txt,17,46628
.\TestInstances\d1\200_inf_7.txt,17,60239
.\TestInstances\d1\200_inf_8.txt,17,68249
.\TestInstances\d1\200_inf_9.txt,17,79334
.\TestInstances\d1\500_24_1.txt,44,282271
.\TestInstances\d1\500_24_10.txt,44,205258
.\TestInstances\d1\500_24_2.txt,43,164944
.\TestInstances\d1\500_24_3.txt,46,156429
.\TestInstances\d1\500_24_4.txt,55,151309
.\TestInstances\d1\500_24_5.txt,53,175497
.\TestInstances\d1\500_24_6.txt,48,262505
.\TestInstances\d1\500_24_7.txt,59,214258
.\TestInstances\d1\500_24_8.txt,40,216465
.\TestInstances\d1\500_24_9.txt,46,179337
.\TestInstances\d1\500_2_1.txt,66,393423
.\TestInstances\d1\500_2_10.txt,56,441942
.\TestInstances\d1\500_2_2.txt,57,457270
.\TestInstances\d1\500_2_3.txt,50,434626
.\TestInstances\d1\500_2_4.txt,55,444086
.\TestInstances\d1\500_2_5.txt,47,510812
.\TestInstances\d1\500_2_6.txt,63,493624
.\TestInstances\d1\500_2_7.txt,60,526223
.\TestInstances\d1\500_2_8.txt,56,448701
.\TestInstances\d1\500_2_9.txt,60,434212
