filename,duration,totalBusyTime
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_5.txt,273,14077
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_1.txt,258,10869
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_2.txt,249,9831
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_3.txt,248,10072
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_4.txt,261,10977
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_5.txt,265,10830
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_1.txt,250,8133
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_2.txt,239,8138
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_3.txt,238,8440
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_4.txt,233,7977
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_5.txt,235,8404
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_1.txt,239,5566
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_2.txt,251,6000
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_3.txt,281,6345
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_4.txt,269,6132
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_5.txt,257,6336
.\TestInstances\c1\exp1_200_200_10_1.txt,81,268
.\TestInstances\c1\exp1_200_200_10_2.txt,93,235
.\TestInstances\c1\exp1_200_200_10_3.txt,81,247
.\TestInstances\c1\exp1_200_200_10_4.txt,83,259
.\TestInstances\c1\exp1_200_200_10_5.txt,81,264
.\TestInstances\c1\exp1_200_200_20_1.txt,90,373
.\TestInstances\c1\exp1_200_200_20_2.txt,109,352
.\TestInstances\c1\exp1_200_200_20_3.txt,100,456
.\TestInstances\c1\exp1_200_200_20_4.txt,114,327
.\TestInstances\c1\exp1_200_200_20_5.txt,109,421
.\TestInstances\c1\exp1_200_200_40_1.txt,109,661
.\TestInstances\c1\exp1_200_200_40_2.txt,128,568
.\TestInstances\c1\exp1_200_200_40_3.txt,112,777
.\TestInstances\c1\exp1_200_200_40_4.txt,130,578
.\TestInstances\c1\exp1_200_200_40_5.txt,114,604
.\TestInstances\c1\exp1_200_200_5_1.txt,81,223
.\TestInstances\c1\exp1_200_200_5_2.txt,96,204
.\TestInstances\c1\exp1_200_200_5_3.txt,80,226
