filename,duration,totalBusyTime
.\TestInstances\a2\n1000 t1000 LonLr\cap100_n1000_t1000_LonLr_1.txt,562,29021
.\TestInstances\a2\n1000 t1000 LonLr\cap100_n1000_t1000_LonLr_2.txt,292,31965
.\TestInstances\a2\n1000 t1000 LonLr\cap100_n1000_t1000_LonLr_3.txt,307,29924
.\TestInstances\a2\n1000 t1000 LonLr\cap100_n1000_t1000_LonLr_4.txt,289,29528
.\TestInstances\a2\n1000 t1000 LonLr\cap100_n1000_t1000_LonLr_5.txt,293,29929
.\TestInstances\a2\n1000 t1000 LonSm\cap100_n1000_t1000_LonSm_1.txt,284,20449
.\TestInstances\a2\n1000 t1000 LonSm\cap100_n1000_t1000_LonSm_2.txt,286,20809
.\TestInstances\a2\n1000 t1000 LonSm\cap100_n1000_t1000_LonSm_3.txt,281,20971
.\TestInstances\a2\n1000 t1000 LonSm\cap100_n1000_t1000_LonSm_4.txt,286,19951
.\TestInstances\a2\n1000 t1000 LonSm\cap100_n1000_t1000_LonSm_5.txt,287,20188
.\TestInstances\a2\n1000 t1000 ShLr\cap100_n1000_t1000_ShLr_1.txt,285,17980
.\TestInstances\a2\n1000 t1000 ShLr\cap100_n1000_t1000_ShLr_2.txt,286,17383
.\TestInstances\a2\n1000 t1000 ShLr\cap100_n1000_t1000_ShLr_3.txt,282,17400
.\TestInstances\a2\n1000 t1000 ShLr\cap100_n1000_t1000_ShLr_4.txt,280,18543
.\TestInstances\a2\n1000 t1000 ShLr\cap100_n1000_t1000_ShLr_5.txt,276,18492
.\TestInstances\a2\n1000 t1000 ShSm\cap100_n1000_t1000_ShSm_1.txt,294,12637
.\TestInstances\a2\n1000 t1000 ShSm\cap100_n1000_t1000_ShSm_2.txt,294,11890
.\TestInstances\a2\n1000 t1000 ShSm\cap100_n1000_t1000_ShSm_3.txt,295,13605
.\TestInstances\a2\n1000 t1000 ShSm\cap100_n1000_t1000_ShSm_4.txt,300,12163
.\TestInstances\a2\n1000 t1000 ShSm\cap100_n1000_t1000_ShSm_5.txt,299,11842
.\TestInstances\a2\n1000 t1200 LonLr\cap100_n1000_t1200_LonLr_1.txt,277,30315
.\TestInstances\a2\n1000 t1200 LonLr\cap100_n1000_t1200_LonLr_2.txt,278,31499
.\TestInstances\a2\n1000 t1200 LonLr\cap100_n1000_t1200_LonLr_3.txt,280,30230
.\TestInstances\a2\n1000 t1200 LonLr\cap100_n1000_t1200_LonLr_4.txt,281,29578
.\TestInstances\a2\n1000 t1200 LonLr\cap100_n1000_t1200_LonLr_5.txt,276,31570
.\TestInstances\a2\n1000 t1200 LonSm\cap100_n1000_t1200_LonSm_1.txt,285,21621
.\TestInstances\a2\n1000 t1200 LonSm\cap100_n1000_t1200_LonSm_2.txt,284,20892
.\TestInstances\a2\n1000 t1200 LonSm\cap100_n1000_t1200_LonSm_3.txt,286,22541
.\TestInstances\a2\n1000 t1200 LonSm\cap100_n1000_t1200_LonSm_4.txt,288,20750
.\TestInstances\a2\n1000 t1200 LonSm\cap100_n1000_t1200_LonSm_5.txt,283,22560
.\TestInstances\a2\n1000 t1200 ShLr\cap100_n1000_t1200_ShLr_1.txt,291,17546
.\TestInstances\a2\n1000 t1200 ShLr\cap100_n1000_t1200_ShLr_2.txt,283,18619
.\TestInstances\a2\n1000 t1200 ShLr\cap100_n1000_t1200_ShLr_3.txt,286,18592
.\TestInstances\a2\n1000 t1200 ShLr\cap100_n1000_t1200_ShLr_4.txt,283,18205
.\TestInstances\a2\n1000 t1200 ShLr\cap100_n1000_t1200_ShLr_5.txt,295,18125
.\TestInstances\a2\n1000 t1200 ShSm\cap100_n1000_t1200_ShSm_1.txt,306,13458
.\TestInstances\a2\n1000 t1200 ShSm\cap100_n1000_t1200_ShSm_2.txt,315,12487
.\TestInstances\a2\n1000 t1200 ShSm\cap100_n1000_t1200_ShSm_3.txt,314,13016
.\TestInstances\a2\n1000 t1200 ShSm\cap100_n1000_t1200_ShSm_4.txt,321,12475
.\TestInstances\a2\n1000 t1200 ShSm\cap100_n1000_t1200_ShSm_5.txt,303,13319
.\TestInstances\a2\n500 t500 LonLr\cap100_n500_t500_LonLr_1.txt,166,13707
.\TestInstances\a2\n500 t500 LonLr\cap100_n500_t500_LonLr_2.txt,167,13741
.\TestInstances\a2\n500 t500 LonLr\cap100_n500_t500_LonLr_3.txt,161,13889
.\TestInstances\a2\n500 t500 LonLr\cap100_n500_t500_LonLr_4.txt,163,14320
.\TestInstances\a2\n500 t500 LonLr\cap100_n500_t500_LonLr_5.txt,165,14165
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_1.txt,166,9861
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_2.txt,168,10132
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_3.txt,165,9896
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_4.txt,171,10313
.\TestInstances\a2\n500 t500 LonSm\cap100_n500_t500_LonSm_5.txt,161,10367
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_1.txt,158,7930
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_2.txt,161,8265
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_3.txt,158,7972
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_4.txt,159,8223
.\TestInstances\a2\n500 t500 ShLr\cap100_n500_t500_ShLr_5.txt,158,8226
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_1.txt,168,6094
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_2.txt,163,5451
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_3.txt,161,5841
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_4.txt,165,5941
.\TestInstances\a2\n500 t500 ShSm\cap100_n500_t500_ShSm_5.txt,168,5640
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_1.txt,167,15289
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_2.txt,165,14745
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_3.txt,168,14658
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_4.txt,165,14208
.\TestInstances\a2\n500 t600 LonLr\cap100_n500_t600_LonLr_5.txt,171,14058
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_1.txt,170,10869
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_2.txt,168,9833
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_3.txt,164,10072
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_4.txt,164,10991
.\TestInstances\a2\n500 t600 LonSm\cap100_n500_t600_LonSm_5.txt,167,10807
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_1.txt,167,8115
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_2.txt,158,8014
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_3.txt,157,8443
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_4.txt,165,7977
.\TestInstances\a2\n500 t600 ShLr\cap100_n500_t600_ShLr_5.txt,162,8487
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_1.txt,176,5571
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_2.txt,166,6000
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_3.txt,168,6337
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_4.txt,170,6131
.\TestInstances\a2\n500 t600 ShSm\cap100_n500_t600_ShSm_5.txt,160,6337
