Iteration,TotalBusyTime
0,911304
1,911304
2,911304
3,911304
4,911304
5,911304
6,911304
7,911304
8,911304
9,911304
10,911304
11,911304
12,911304
13,911304
14,911304
15,911304
16,911304
17,911304
18,911304
19,911304
20,911304
21,911304
22,911304
23,911304
24,911304
25,911304
26,911304
27,911304
28,911304
29,911304
30,911304
31,911304
32,911304
33,911304
34,911304
35,911304
36,911304
37,911304
38,911304
39,911304
40,911304
41,911304
42,911304
43,911304
44,911304
45,911304
46,911304
47,911304
48,911304
49,911304
50,911304
51,911304
52,911304
53,911304
54,911304
55,911304
56,911304
57,911304
58,911304
59,911304
60,911304
61,911304
62,911304
63,911304
64,911304
65,911304
66,911304
67,911304
68,911304
69,911304
70,911304
71,911304
72,911304
73,911304
74,911304
75,911304
76,911304
77,911304
78,911304
79,911304
80,911304
81,911304
82,911304
83,911304
84,911304
85,911304
86,911304
87,911304
88,911304
89,911304
90,911304
91,911304
92,911304
93,911304
94,911304
95,911304
96,911304
97,911304
98,911304
99,911304
100,911304
101,911304
102,911304
103,911304
104,911304
105,911304
106,911304
107,911304
108,911304
109,911304
110,911290
111,911290
112,911290
113,911290
114,911290
115,911290
116,911290
117,911290
118,911290
119,911290
120,911290
121,911290
122,911290
123,911290
124,911290
125,911290
126,911290
127,911290
128,911290
129,911290
130,911290
131,911290
132,911290
133,911290
134,911290
135,911290
136,911290
137,911290
138,911290
139,911290
140,911290
141,911290
142,911290
143,911290
144,911290
145,911290
146,911290
147,911290
148,911290
149,911290
150,911290
151,911290
152,911290
153,911290
154,911290
155,911290
156,911290
157,911290
158,911290
159,911290
160,911290
161,911290
162,911290
163,911290
164,911290
165,911290
166,911290
167,911290
168,911290
169,911290
170,911290
171,911290
172,911290
173,911290
174,911290
175,911290
176,911290
177,911290
178,911290
179,911290
180,911290
181,911290
182,911290
183,911290
184,911290
185,911290
186,911290
187,911290
188,911290
189,911290
190,911290
191,911290
192,911290
193,911290
194,911290
195,911290
196,911290
197,911290
198,911290
199,911290
200,911290
201,911290
202,911290
203,911290
204,911290
205,911290
206,911290
207,911290
208,911290
209,911290
210,911290
211,911290
212,911290
213,911290
214,911290
215,911290
216,911290
217,911290
218,911290
219,911290
220,911290
221,911290
222,911290
223,911290
224,911290
225,911290
226,911290
227,911290
228,911290
229,911290
230,911290
231,911290
232,911290
233,911290
234,911290
235,911290
236,911290
237,911290
238,911290
239,911290
240,911290
241,911290
242,911290
243,911290
244,911290
245,911290
246,911290
247,911290
248,911290
249,911290
250,911290
251,911290
252,911290
253,911290
254,911290
255,911290
256,911290
257,911290
258,911290
259,911290
260,911290
261,911290
262,911290
263,911290
264,911290
265,911290
266,911290
267,911290
268,911290
269,911290
270,911290
271,911290
272,911290
273,911290
274,911290
275,911290
276,911290
277,911290
278,911290
279,911290
280,911290
281,911290
282,911290
283,911290
284,911290
285,911290
286,911290
287,911290
288,911290
289,911290
290,911290
291,911290
292,911290
293,911290
294,911290
295,911290
296,911290
297,911290
298,911290
299,911290
300,911290
301,911290
302,911290
303,911290
304,911290
305,911290
306,911290
307,911290
308,911290
309,911290
310,911290
311,911290
312,911290
313,911290
314,911290
315,911290
316,911290
317,911290
318,911290
319,911290
320,911290
321,911290
322,911290
323,911290
324,911290
325,911290
326,911290
327,911290
328,911290
329,911290
330,911290
331,911290
332,911290
333,911290
334,911290
335,911290
336,911290
337,911290
338,911290
339,911290
340,911290
341,911290
342,911290
343,911290
344,911290
345,911290
346,911290
347,911290
348,911290
349,911290
350,911290
351,911290
352,911290
353,911290
354,911290
355,911290
356,911290
357,911290
358,911290
359,911290
360,911290
361,911290
362,911290
363,911290
364,911290
365,911290
366,911290
367,911290
368,911290
369,911290
370,911290
371,911290
372,911290
373,911290
374,911290
375,911290
376,911290
377,911290
378,911290
379,911290
380,911290
381,911290
382,911290
383,911290
384,911290
385,911290
386,911290
387,911290
388,911290
389,911290
390,911290
391,911290
392,911290
393,911290
394,911290
395,911290
396,911290
397,911290
398,911290
399,911290
400,911290
401,911290
402,911290
403,911290
404,911290
405,911290
406,911290
407,911290
408,911290
409,911290
410,911290
411,911290
412,911290
413,911290
414,911290
415,911290
416,911290
417,911290
418,911290
419,911290
420,911290
421,911290
422,911290
423,911290
424,911290
425,911290
426,911290
427,911290
428,911290
429,911290
430,911290
431,911290
432,911290
433,911290
434,911290
435,911290
436,911290
437,911290
438,911290
439,911290
440,911290
441,911290
442,911290
443,911290
444,911290
445,911290
446,911290
447,911290
448,911290
449,911290
450,911290
451,911290
452,911290
453,911290
454,911290
455,911290
456,911290
457,911290
458,911290
459,911290
460,911290
461,911290
462,911290
463,911290
464,911290
465,911290
466,911290
467,911290
468,911290
469,911290
470,911290
471,911290
472,911290
473,911290
474,911290
475,911290
476,911290
477,911290
478,911290
479,911290
480,911290
481,911290
482,911290
483,911290
484,911290
485,911290
486,911290
487,911290
488,911290
489,911290
490,911290
491,911290
492,911290
493,911290
494,911290
495,911290
496,911290
497,911290
498,911290
499,911290
500,911290
501,911290
502,911290
503,911290
504,911290
505,911290
506,911290
507,911290
508,911290
509,911290
510,911290
511,911290
512,911290
513,911290
514,911290
515,911290
516,911290
517,911290
518,911290
519,911290
520,911290
521,911290
522,911290
523,911290
524,911290
525,911290
526,911290
527,911290
528,911290
529,911290
530,911290
531,911290
532,911290
533,911290
534,911290
535,911290
536,911290
537,911290
538,911290
539,911290
540,911290
541,911290
542,911290
543,911290
544,911290
545,911290
546,911290
547,911290
548,911290
549,911290
550,911290
551,911290
552,911290
553,911290
554,911290
555,911290
556,911290
557,911290
558,911290
559,911290
560,911290
561,911290
562,911290
563,911290
564,911290
565,911290
566,911290
567,911290
568,911290
569,911290
570,911290
571,911290
572,911290
573,911290
574,911290
575,911290
576,911290
577,911290
578,911290
579,911290
580,911290
581,911290
582,911290
583,911290
584,911290
585,911290
586,911290
587,911290
588,911290
589,911290
590,911290
591,911290
592,911290
593,911290
594,911290
595,911290
596,911290
597,911290
598,911290
599,911290
600,911290
601,911290
602,911290
603,911290
604,911290
605,911290
606,911290
607,911290
608,911290
609,911290
610,911290
611,911290
612,911290
613,911290
614,911290
615,911290
616,911290
617,911290
618,911290
619,911290
620,911290
621,911290
622,911290
623,911290
624,911290
625,911290
626,911290
627,911290
628,911290
629,911290
630,911290
631,911290
632,911290
633,911290
634,911290
635,911290
636,911290
637,911290
638,911290
639,911290
640,911290
641,911290
642,911290
643,911290
644,911290
645,911290
646,911290
647,911290
648,911290
649,911290
650,911290
651,911290
652,911290
653,911290
654,911290
655,911290
656,911290
657,911290
658,911290
659,911290
660,911290
661,911290
662,911290
663,911290
664,911290
665,911290
666,911290
667,911290
668,911290
669,911290
670,911290
671,911290
672,911290
673,911290
674,911290
675,911290
676,911290
677,911290
678,911290
679,911290
680,911290
681,911290
682,911290
683,911290
684,911290
685,911290
686,911290
687,911290
688,911290
689,911290
690,911290
691,911290
692,911290
693,911290
694,911290
695,911290
696,911290
697,911290
698,911290
699,911290
700,911290
701,911290
702,911290
703,911290
704,911290
705,911290
706,911290
707,911290
708,911290
709,911290
710,911290
711,911290
712,911290
713,911290
714,911290
715,911290
716,911290
717,911290
718,911290
719,911290
720,911290
721,911290
722,911290
723,911290
724,911290
725,911290
726,911290
727,911290
728,911290
729,911290
730,911290
731,911290
732,911290
733,911290
734,911290
735,911290
736,911290
737,911290
738,911290
739,911290
740,911290
741,911290
742,911290
743,911290
744,911290
745,911290
746,911290
747,911290
748,911290
749,911290
750,911290
751,911290
752,911290
753,911290
754,911290
755,911290
756,911290
757,911290
758,911290
759,911290
760,911290
761,911290
762,911290
763,911290
764,911290
765,911290
766,911290
767,911290
768,911290
769,911290
770,911290
771,911290
772,911290
773,911290
774,911290
775,911290
776,911290
777,911290
778,911290
779,911290
780,911290
781,911290
782,911290
783,911290
784,911290
785,911290
786,911290
787,911290
788,911290
789,911290
790,911290
791,911290
792,911290
793,911290
794,911290
795,911290
796,911290
797,911290
798,911290
799,911290
800,911290
801,911290
802,911290
803,911290
804,911290
805,911290
806,911290
807,911290
808,911290
809,911290
810,911290
811,911290
812,911290
813,911290
814,911290
815,911290
816,911290
817,911290
818,911290
819,911290
820,911290
821,911290
822,911290
823,911290
824,911290
825,911290
826,911290
827,911290
828,911290
829,911290
830,911290
831,911290
832,911290
833,911290
834,911290
835,911290
836,911290
837,911290
838,911290
839,911290
840,911290
841,911290
842,911290
843,911290
844,911290
845,911290
846,911290
847,911290
848,911290
849,911290
850,911290
851,911290
852,911290
853,911290
854,911290
855,911290
856,911290
857,911290
858,911290
859,911290
860,911290
861,911290
862,911290
863,911290
864,911290
865,911290
866,911290
867,911290
868,911290
869,911290
870,911290
871,911290
872,911290
873,911290
874,911290
875,911290
876,911290
877,911290
878,911290
879,911290
880,911290
881,911290
882,911290
883,911290
884,911290
885,911290
886,911290
887,911290
888,911290
889,911290
890,911290
891,911290
892,911290
893,911290
894,911290
895,911290
896,911290
897,911290
898,911290
899,911290
900,911290
901,911290
902,911290
903,911290
904,911290
905,911290
906,911290
907,911290
908,911290
909,911290
910,911290
911,911290
912,911290
913,911290
914,911290
915,911290
916,911290
917,911290
918,911290
919,911290
920,911290
921,911290
922,911290
923,911290
924,911290
925,911290
926,911290
927,911290
928,911290
929,911290
930,911290
931,911290
932,911290
933,911290
934,911290
935,911290
936,911290
937,911290
938,911290
939,911290
940,911290
941,911290
942,911290
943,911290
944,911290
945,911290
946,911290
947,911290
948,911290
949,911290
950,911290
951,911290
952,911290
953,911290
954,911290
955,911290
956,911290
957,911290
958,911290
959,911290
960,911290
961,911290
962,911290
963,911290
964,911290
965,911290
966,911290
967,911290
968,911290
969,911290
970,911290
971,911290
972,911290
973,911290
974,911290
975,911290
976,911290
977,911290
978,911290
979,911290
980,911290
981,911290
982,911290
983,911290
984,911290
985,911290
986,911290
987,911290
988,911290
989,911290
990,911290
991,911290
992,911290
993,911290
994,911290
995,911290
996,911290
997,911290
998,911290
999,911290
1000,911290
1001,911290
1002,911290
1003,911290
1004,911290
1005,911290
1006,911290
1007,911290
1008,911290
1009,911290
1010,911290
1011,911290
1012,911290
1013,911290
1014,911290
1015,911290
1016,911290
1017,911290
1018,911290
1019,911290
1020,911290
1021,911290
1022,911290
1023,911290
1024,911290
1025,911290
1026,911290
1027,911290
1028,911290
1029,911290
1030,911290
1031,911290
1032,911290
1033,911290
1034,911290
1035,911290
1036,911290
1037,911290
1038,911290
1039,911290
1040,911290
1041,911290
1042,911290
1043,911290
1044,911290
1045,911290
1046,911290
1047,911290
1048,911290
1049,911290
1050,911290
1051,911290
1052,911290
1053,911290
1054,911290
1055,911290
1056,911290
1057,911290
1058,911290
1059,911290
1060,911290
1061,911290
1062,911290
1063,911290
1064,911290
1065,911290
1066,911290
1067,911290
1068,911290
1069,911290
1070,911290
1071,911290
1072,911290
1073,911290
1074,911290
1075,911290
1076,911290
1077,911290
1078,911290
1079,911290
1080,911290
1081,911290
1082,911290
1083,911290
1084,911290
1085,911290
1086,911290
1087,911290
1088,911290
1089,911290
1090,911290
1091,911290
1092,911290
1093,911290
1094,911290
1095,911273
1096,911273
1097,911273
1098,911273
1099,911273
1100,911273
1101,911273
1102,911273
1103,911273
1104,911273
1105,911273
1106,911273
1107,911273
1108,911273
1109,911273
1110,911273
1111,911273
1112,911273
1113,911273
1114,911273
1115,911273
1116,911273
