Iteration,TotalBusyTime
0,2342
1,2342
2,2342
3,2342
4,2342
5,2342
6,2342
7,2342
8,2342
9,2342
10,2342
11,2342
12,2342
13,2342
14,2342
15,2342
16,2342
17,2342
18,2342
19,2342
20,2342
21,2342
22,2342
23,2342
24,2342
25,2342
26,2342
27,2342
28,2342
29,2342
30,2342
31,2342
32,2342
33,2342
34,2342
35,2342
36,2342
37,2342
38,2342
39,2342
40,2342
41,2342
42,2342
43,2342
44,2342
45,2342
46,2342
47,2342
48,2342
49,2342
50,2342
51,2342
52,2342
53,2342
54,2342
55,2342
56,2342
57,2342
58,2342
59,2342
60,2342
61,2342
62,2342
63,2342
64,2342
65,2342
66,2342
67,2342
68,2342
69,2342
70,2342
71,2342
72,2342
73,2342
74,2342
75,2342
76,2342
77,2342
78,2342
79,2342
80,2342
81,2342
82,2342
83,2342
84,2342
85,2342
86,2342
87,2342
88,2342
89,2342
90,2342
91,2342
92,2342
93,2342
94,2342
95,2342
96,2342
97,2342
98,2342
99,2342
100,2342
101,2342
102,2342
103,2342
104,2342
105,2342
106,2342
107,2342
108,2342
109,2342
110,2342
111,2342
112,2342
113,2342
114,2342
115,2342
116,2342
117,2342
118,2342
119,2342
120,2342
121,2342
122,2342
123,2342
124,2342
125,2342
126,2342
127,2342
128,2342
129,2342
130,2342
131,2342
132,2342
133,2342
134,2342
135,2342
136,2342
137,2342
138,2342
139,2342
140,2342
141,2342
142,2342
143,2342
144,2342
145,2342
146,2342
147,2342
148,2342
149,2342
150,2342
151,2342
152,2342
153,2342
154,2342
155,2342
156,2342
157,2342
158,2342
159,2342
160,2342
161,2342
162,2342
163,2342
164,2342
165,2342
166,2342
167,2342
168,2342
169,2342
170,2342
171,2342
172,2342
173,2342
174,2342
175,2342
176,2342
177,2342
178,2342
179,2342
180,2342
181,2342
182,2342
183,2342
184,2342
185,2342
186,2342
187,2342
188,2342
189,2342
190,2342
191,2342
192,2342
193,2342
194,2342
195,2342
196,2342
197,2342
198,2342
199,2342
200,2342
201,2342
202,2342
203,2342
204,2342
205,2342
206,2342
207,2342
208,2342
209,2342
210,2342
211,2342
212,2342
213,2342
214,2342
215,2342
216,2342
217,2342
218,2342
219,2342
220,2342
221,2342
222,2342
223,2342
224,2342
225,2342
226,2342
227,2342
228,2342
229,2342
230,2342
231,2342
232,2342
233,2342
234,2342
235,2342
236,2342
237,2342
238,2342
239,2342
240,2342
241,2342
242,2342
243,2342
244,2342
245,2342
246,2342
247,2342
248,2342
249,2342
250,2342
251,2342
252,2342
253,2342
254,2342
255,2342
256,2342
257,2342
258,2342
259,2342
260,2342
261,2342
262,2342
263,2342
264,2342
265,2342
266,2342
267,2342
268,2342
269,2342
270,2342
271,2342
272,2342
273,2342
274,2342
275,2342
276,2342
277,2342
278,2342
279,2342
280,2342
281,2342
282,2342
283,2342
284,2342
285,2342
286,2342
287,2342
288,2342
289,2342
290,2342
291,2342
292,2342
293,2342
294,2342
295,2342
296,2342
297,2342
298,2342
299,2342
300,2342
301,2342
302,2342
303,2342
304,2342
305,2342
306,2342
307,2342
308,2342
309,2342
310,2342
311,2342
312,2342
313,2342
314,2342
315,2342
316,2342
317,2342
318,2342
319,2342
320,2342
321,2342
322,2342
323,2342
324,2342
325,2342
326,2342
327,2342
328,2342
329,2342
330,2342
331,2342
332,2342
333,2342
334,2342
335,2342
336,2342
337,2342
338,2342
339,2342
340,2342
341,2342
342,2342
343,2342
344,2342
345,2342
346,2342
347,2342
348,2342
349,2342
350,2342
351,2342
352,2342
353,2342
354,2342
355,2342
356,2342
357,2342
358,2342
359,2342
360,2342
361,2342
362,2342
363,2342
364,2342
365,2342
366,2342
367,2342
368,2342
369,2342
370,2342
371,2342
372,2342
373,2342
374,2342
375,2342
376,2342
377,2342
378,2342
379,2342
380,2342
381,2342
382,2342
383,2342
384,2342
385,2342
386,2342
387,2342
388,2342
